bgg_id,name,year,min_players,max_players,min_players_rec,max_players_rec,min_players_best,max_players_best,min_age,min_age_rec,min_time,max_time,cooperative,compilation,compilation_of,implementation,integration,rank,num_votes,avg_rating,stddev_rating,bayes_rating,complexity,language_dependency,bga_id,dbpedia_id,luding_id,spielen_id,wikidata_id,wikipedia_id,game_type,designer,artist,mechanic,category,family,publisher,avg_time
64893,Thalatha,2009.0,2.0,2.0,2.0,2.0,2.0,2.0,,,10.0,10.0,,,,,,,4.0,6.75,1.92029,,,,,,,,,,Abstract Game,Erik Mantsch,Erik Mantsch,,Abstract Strategy,Players: Two Player Only Games,(Self-Published),
64896,Formula D,1996.0,1.0,10.0,1.0,10.0,1.0,10.0,9.0,,90.0,90.0,,,,,,11818.0,56.0,7.15893,1.35828,5.54388,2.0,,,,,,,,,,Bernard Bittler,,,,Ludodélire,90.0
64897,Formule Dé,1991.0,2.0,10.0,2.0,10.0,2.0,10.0,12.0,,120.0,120.0,,,,,,5233.0,282.0,7.26684,1.37534,5.71002,2.2,,,,,,,,,,Bernard Bittler,Roll / Spin and Move,,,,120.0
64917,Ganderpoke,,2.0,4.0,2.0,4.0,2.0,4.0,,,,,,,,,,,3.0,6.33333,0.471405,,,,,,,,,,,David Parlett,,,Card Game,Components: Traditional Playing Cards,(Web published),
64919,Galapagos,1995.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,10.0,6.8,1.6,,2.5,,,,,,,,,David Parlett,,,Card Game,,,
64921,Hamlet,2015.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,,,,,,5.0,6.6,1.49666,,,,,,,,,,,David Parlett,,,Card Game,,(Web published),
64932,Waba: 4 Denk – Und Legespiele,1986.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,,30.0,30.0,,,,,,,,,,,,,,,,,,,Abstract Game,(Uncredited),,,Abstract Strategy,,Plasticart,
64941,Dave Dawson Pacific Battle Game,1942.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,(Uncredited),,Campaign / Battle Card Driven,World War II,Players: Two Player Only Games,American Toy Works,
64942,Dave Dawson Victory Game,1942.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,(Uncredited),,Area Movement,World War II,Players: Two Player Only Games,American Toy Works,
64945,The Original Home Jai-Alai Game,1984.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,(Uncredited),,Betting and Bluffing,,Players: Two Player Only Games,Design Origin,
64949,Hamburger Cardgame,2010.0,2.0,4.0,2.0,4.0,2.0,4.0,9.0,,10.0,10.0,,,,,,,,,,,,,,,,,,,,Meelis Looveer,,Hand Management,,,,
64955,Hexenflug,2010.0,2.0,5.0,2.0,5.0,2.0,5.0,8.0,,30.0,30.0,,,,,,14298.0,121.0,5.97273,1.11541,5.52812,2.0,,,,,,,,Family Game,,Barbara Spelger,Set Collection,,Theme: Witches,,30.0
64956,10 Days in the Americas,2010.0,2.0,4.0,2.0,4.0,2.0,4.0,10.0,,20.0,30.0,,,,,,4576.0,562.0,6.64544,1.22019,5.75877,1.375,,,,,,,,Family Game,,,,,,,25.0
64957,Flip-'n-Stack Tiki Island,2006.0,1.0,100.0,1.0,100.0,1.0,100.0,3.0,,15.0,15.0,,,,,,,2.0,6.5,0.5,,1.0,,,,,,,,Children's Game,(Uncredited),,,,,"Playhard, Inc.",15.0
64959,Last Battle for Germany,,,,,,,,,,,,,,,,,,1.0,6.0,,,,,,,,,,,War Game,(Uncredited),,,Wargame,,Omega Games (I),
64960,TriForce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,War Game,(Uncredited),,,Wargame,,Omega Games (I),
64962,Invasion of the Body Snatchers,2009.0,8.0,21.0,8.0,21.0,8.0,21.0,10.0,,30.0,30.0,1.0,,,,,,2.0,7.0,3.0,,3.0,,,,,,,,,"Jay E. Treat, III",,,,Game: Werewolf / Mafia,(Self-Published),30.0
64964,Memini,1983.0,4.0,6.0,4.0,6.0,4.0,6.0,,,,,,,,,,,1.0,7.0,,,,,,,,,,,,David Parlett,,Memory,Card Game,Components: Traditional Playing Cards,(Web published),
64965,The Safety Belt Game,1977.0,2.0,4.0,2.0,4.0,2.0,4.0,6.0,,20.0,20.0,,,,,,,,,,,,,,,,,,,Children's Game,(Uncredited),,Roll / Spin and Move,,,,
64970,Minimisere,,3.0,6.0,3.0,6.0,3.0,6.0,,,,,,,,,,,9.0,6.11111,1.1967,,,,,,,,,,,David Parlett,,Trick-taking,Card Game,Components: Traditional Playing Cards,(Web published),
64979,Landsraad,2009.0,2.0,4.0,2.0,4.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,(Uncredited),(Uncredited),,,Books: Dune,Warp Spawn Games,
64980,ArchCriminal,2009.0,2.0,5.0,2.0,5.0,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,(Uncredited),(Uncredited),Area Movement,,,Warp Spawn Games,
64981,Ximaera,2001.0,2.0,2.0,2.0,2.0,2.0,2.0,,,15.0,15.0,,,,,,,3.0,6.16667,1.64992,,,,,,,,,,Abstract Game,L. Lynn Smith,,Pattern Building,Abstract Strategy,Players: Two Player Only Games,(Web published),
64986,Dungeon Keeper Unofficial Card Game,2009.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,(Uncredited),(Uncredited),Hand Management,,Players: Two Player Only Games,Warp Spawn Games,
64993,Speculation: The Dynamic Real Estate Auction Game,1968.0,2.0,6.0,2.0,6.0,2.0,6.0,,,,,,,,,,,1.0,5.0,,,,,,,,,,,,(Uncredited),,,Economic,,CreaTek,
64995,Uups! Sag's nicht!,2009.0,4.0,12.0,4.0,12.0,4.0,12.0,8.0,,45.0,45.0,,,,,,,1.0,5.0,,,,,,,,,,,,B. S. Randle,Arthur Wagner,,Party Game,,Piatnik,
65007,American Gladiators: The Wall,2009.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,,5.0,5.0,,,,,,,1.0,5.0,,,,,,,,,,,,(Uncredited),(Uncredited),,,,Taco Bell,
65011,Tenkuban,2008.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,2.0,2.5,1.5,,,,,,,,,,Abstract Game,(Uncredited),,Secret Unit Deployment,,,Dartslive Co Ltd,
65014,KulturVision Graz,2009.0,2.0,5.0,2.0,5.0,2.0,5.0,8.0,,60.0,60.0,,,,,,,,,,,,,,,,,,,,Amir Alam,(Uncredited),Roll / Spin and Move,,Country: Austria,Druckerei Alam,
65015,König Kasimir und seine Tiere,2009.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,,10.0,10.0,,,,,,,6.0,5.91667,2.04973,,1.0,,,,,,,,Children's Game,Udo Peise,Nadine Bougie,Dice Rolling,,,Selecta Spielzeug,10.0
65018,Geo200,2009.0,1.0,8.0,1.0,8.0,1.0,8.0,8.0,,20.0,20.0,,,,,,,7.0,4.21429,1.84888,,,,,,,,,,,,(Uncredited),Trick-taking,,,SIA Geo200,
65024,Jogo Mulan,1998.0,2.0,4.0,2.0,4.0,2.0,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,Children's Game,(Uncredited),,Roll / Spin and Move,,Brands: Disney,Trisan Editores,
65038,Alley Up,1952.0,1.0,4.0,1.0,4.0,1.0,4.0,,,,,,,,,,,1.0,5.0,,,,,,,,,,,,(Uncredited),,,Dice,Sports: Bowling,William Bruce Company,
65043,Kunskapsjakten,2003.0,1.0,6.0,1.0,6.0,1.0,6.0,14.0,,,,,,,,,,3.0,5.33333,1.69967,,,,,,,,,,,(Uncredited),,Roll / Spin and Move,,,Nationalencyklopedin,
65049,L'Eclissi di Zama,1989.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,,90.0,90.0,,,,,,,7.0,6.92857,0.562429,,2.3333,,,,,,,,War Game,Riccardo Affinati,Riccardo Affinati,,,,Stategia e Tattica,90.0
65055,Hornet Hoops,2010.0,1.0,2.0,1.0,2.0,1.0,2.0,12.0,,10.0,10.0,,,,,,,,,,,,,,,,,,,,Kevin Everingham,,,,Sports: Basketball,,
65056,Braggadocio,1998.0,2.0,12.0,2.0,12.0,2.0,12.0,12.0,,30.0,30.0,,,,,,,,,,,,,,,,,,,,Kevin Everingham,Kevin Everingham,,,,,
65057,Learn about the Home Front,2010.0,2.0,8.0,2.0,8.0,2.0,8.0,7.0,,,,,,,,,,,,,,,,,,,,,,Children's Game,(Uncredited),,,,Country: United Kingdom,Learn About Games Ltd.,
65059,Sudoku,2006.0,1.0,4.0,1.0,4.0,1.0,4.0,10.0,,15.0,15.0,,,,,,,9.0,4.55556,2.94811,,,,,,,,,,,(Uncredited),,,,,,
65060,Schaken voor 4,2010.0,2.0,4.0,2.0,4.0,2.0,4.0,,,,,,,,,,,8.0,4.5625,1.21031,,,,,,,,,,Abstract Game,Jolande Penninks,,Grid Movement,Abstract Strategy,,,
65061,Sa Battalla,2010.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,,,,,,,,,12506.0,41.0,7.69756,1.43569,5.53878,3.125,,,,,,,,War Game,Piergennaro Federico,Enrico Acerbi,Hexagon Grid,,,Acies,
65062,The Game of Great Detectives,2010.0,2.0,4.0,2.0,4.0,2.0,4.0,10.0,,45.0,45.0,,,,,,,25.0,6.3,1.49666,,2.1667,,,,,,,,,,Sidney Paget,Hand Management,,,,45.0
65064,Eine Chance für die Liebe,,3.0,8.0,3.0,8.0,3.0,8.0,16.0,,60.0,60.0,,,,,,,6.0,5.33333,2.28522,,,,,,,,,,,(Uncredited),,,Mature / Adult,,Schmidt Spiele,
65066,Rechen-Lotto,,2.0,5.0,2.0,5.0,2.0,5.0,7.0,,20.0,20.0,,,,,,,,,,,,,,,,,,,,(Uncredited),,,,,Plasticart,
65071,Fehlerteufel,,2.0,4.0,2.0,4.0,2.0,4.0,6.0,,,,,,,,,,1.0,6.0,,,,,,,,,,,,(Uncredited),,,Educational,,Ravensburger,
65074,Push&move D20,2010.0,2.0,6.0,2.0,6.0,2.0,6.0,12.0,,60.0,60.0,,,,,,,,,,,,,,,,,,,Abstract Game,Andreas Propst,Andreas Propst,,,,(Self-Published),
65077,Muníci,2009.0,2.0,4.0,2.0,4.0,2.0,4.0,8.0,,120.0,120.0,,,,,,,4.0,2.5,1.5,,1.0,,,,,,,,,Pavel Tomcsányi,,,,,T. M. Games,120.0
65079,15's,2009.0,2.0,6.0,2.0,6.0,2.0,6.0,7.0,,,,,,,,,,,,,,,,,,,,,,,Mike Woods,,,,Card Games: Adding,Parksons Games & Sports,
65082,Le General Boulanger,1889.0,2.0,4.0,2.0,4.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,(Uncredited),,Roll / Spin and Move,Political,,Le Figaro,
65087,Beyblade,1999.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,,10.0,10.0,,,,,331409,18919.0,89.0,5.82398,2.09632,5.5069,1.0,,,,,,,,Children's Game,(Uncredited),Takao Aoki,,Action / Dexterity,,,10.0
65088,Quazer,2009.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,,15.0,15.0,,,,,,,,,,,,,,,,,,,,Alex Bareham,Alex Bareham,,,Players: Two Player Only Games,Timerider Games Australia,
65090,The Pool Game,1982.0,2.0,4.0,2.0,4.0,2.0,4.0,10.0,,60.0,60.0,,,,,,,,,,,,,,,,,,,,(Uncredited),,Roll / Spin and Move,Industry / Manufacturing,,,
65094,The Gentlemen of the South Sandwiche Islands,2010.0,2.0,2.0,2.0,2.0,2.0,2.0,9.0,,20.0,60.0,,,,,,,9.0,7.38889,1.71234,,2.5,,,,,,,,,James Taylor,Dan Gray,,,,(Self-Published),40.0
65096,NiMeMo,2008.0,2.0,3.0,2.0,3.0,2.0,3.0,6.0,,10.0,20.0,,,,,,,1.0,10.0,,,,,,,,,,,Abstract Game,George Angear,George Angear,,Abstract Strategy,Components: 9 x 9 Grids,(Self-Published),
65097,6 x 6 Klein Monte Carlo,,2.0,6.0,2.0,6.0,2.0,6.0,6.0,,30.0,30.0,,,,,,,,,,,,,,,,,,,,(Uncredited),(Uncredited),,Dice,Country: Monaco,,
65099,Ein Platz für Tiere,1965.0,2.0,7.0,2.0,7.0,2.0,7.0,8.0,,45.0,45.0,,,,,,,1.0,4.0,,,,,,,,,,,,(Uncredited),,,,,Spear's Games,
65100,Jagd-Freude,,2.0,4.0,2.0,4.0,2.0,4.0,5.0,,30.0,30.0,,,,,,,1.0,1.1,,,,,,,,,,,,(Uncredited),,Roll / Spin and Move,Animals,Sports: Hunting,Stockinger & Morsack,
65103,Murder in the City,,3.0,6.0,3.0,6.0,3.0,6.0,8.0,,60.0,60.0,,,,,,,5.0,5.25,0.67082,,1.0,,,,,,,,,(Uncredited),,Roll / Spin and Move,Murder/Mystery,,Marks & Spencer,60.0
65105,Pitchnut,1900.0,2.0,4.0,2.0,4.0,2.0,4.0,8.0,,5.0,5.0,,,,,,,6.0,8.20833,1.10318,,,,,,,,,,,(Uncredited),,,Action / Dexterity,Traditional Games: Carrom,(Public Domain),
65106,Ratz Fatz Buchstaben,2009.0,1.0,6.0,1.0,6.0,1.0,6.0,4.0,,20.0,20.0,,,,,,,4.0,5.875,0.544862,,,,,,,,,,Children's Game,Hajo Bücken,Edda Skibbe,,,Series: Ratz Fatz (Haba),HABA,
65107,Beadecked,2009.0,2.0,6.0,2.0,6.0,2.0,6.0,6.0,,20.0,20.0,,,,,,,11.0,5.02273,1.83543,,1.5,,,,,,,,Children's Game,Dave Parker,Dave Parker,,,,HL Games,20.0
65109,Qube: Ympäri maailmaa,2009.0,2.0,6.0,2.0,6.0,2.0,6.0,15.0,,15.0,15.0,,,,,,,18.0,4.69444,1.30319,,1.0,,,,,,,,,(Uncredited),,,,Series: Qube (Alga),Alga,15.0
65112,Laterali,2010.0,3.0,12.0,3.0,12.0,3.0,12.0,16.0,,60.0,60.0,1.0,,,,,,4.0,7.75,0.829156,,,,,,,,,,,D. D. Rauter,,Cooperative Game,Party Game,,TeleTool Production,
65113,Robosoccer,2010.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,,20.0,20.0,,,,27343,,,13.0,7.23077,0.932643,,2.0,,,,,,,,Abstract Game,José Carlos de Diego Guerrero,,Simulation,,,nestorgames,20.0
65117,Kuninkaantie,2009.0,2.0,5.0,2.0,5.0,2.0,5.0,8.0,,,,,,,,,,3.0,2.66667,0.942809,,,,,,,,,,,,Tea Itkonen,Roll / Spin and Move,,,Suomen Historiapelit,
65120,Forward Pass,1919.0,1.0,2.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,(Uncredited),,Roll / Spin and Move,Sports,Sports: American Football / Gridiron,Smith Kline French,
65122,We Play Store,,2.0,4.0,2.0,4.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,(Uncredited),,Auction/Bidding,Children's Game,,Saml. Gabriel Sons and Company,
65132,Einspruch: Das Spiel der Rechtsirrtümer,2007.0,2.0,6.0,2.0,6.0,2.0,6.0,12.0,,45.0,45.0,,,,,,,3.0,3.0,,,,,,,,,,,,Peter Schurzmann,Anne-Marie von Sarosdy,,Trivia,,LUPU,
65134,Sorry! Revenge Card Game,2009.0,2.0,4.0,2.0,4.0,2.0,4.0,6.0,,15.0,15.0,,,,,,22612.0,318.0,5.40962,1.4684,5.48072,1.0476,,,,,,,,Family Game,Eàmon Bloomfield,,Hand Management,Card Game,Game: Sorry!,Hasbro,15.0
65136,Israeli Whist,,4.0,4.0,4.0,4.0,4.0,4.0,8.0,,45.0,45.0,,,,,,,10.0,8.105,1.20176,,2.3333,,,,,,,,,(Uncredited),,,Card Game,,(Public Domain),45.0
65138,Doubleduck,,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,1.0,6.0,,,,,,,,,,,,David Parlett,,,Card Game,Components: Traditional Playing Cards,(Web published),
65140,Mismatch,,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,16.0,6.59375,1.01886,,,,,,,,,,,David Parlett,,Trick-taking,Card Game,Components: Traditional Playing Cards,(Web published),
65141,Parity,2007.0,2.0,3.0,2.0,3.0,2.0,3.0,,,,,,,,,,,5.0,6.0,0.632456,,,,,,,,,,,David Parlett,,Trick-taking,Card Game,Components: Traditional Playing Cards,(Web published),
65176,Derby Steeple Chase,1899.0,2.0,6.0,2.0,6.0,2.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,(Uncredited),,Roll / Spin and Move,Racing,Sports: Horse Racing,,
65185,Wildlife Explorer,2007.0,2.0,6.0,2.0,6.0,2.0,6.0,3.0,,,,,,,,,,,,,,,,,,,,,,,(Uncredited),,,,Theme: Safaris,IMP (International Masters Publishers),
65188,Level Headed,,2.0,4.0,2.0,4.0,2.0,4.0,8.0,,,,,,,,,,2.0,6.5,0.5,,,,,,,,,,Children's Game,(Uncredited),,,,,Paladone,
65191,Le Grand Chef,,2.0,12.0,2.0,12.0,2.0,12.0,14.0,,,,,,,,,,,,,,,,,,,,,,,(Uncredited),,Roll / Spin and Move,,Theme: Food / Cooking,Tandem Editions,
65192,On the Road to California Wines,1999.0,2.0,18.0,2.0,18.0,2.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,(Uncredited),,Roll / Spin and Move,,,(Unknown),
65197,Le Marché de Samarkand,2010.0,3.0,5.0,3.0,5.0,3.0,5.0,8.0,,30.0,30.0,,,,,,21692.0,35.0,5.12857,2.16166,5.49065,1.8,,,,,,,,,Bruno Fricout,Loïc Billiau,Auction/Bidding,Card Game,,Krok Nik Douil editions,30.0
65198,Tracunhaém Disaster: Wargame in Brazilian Colonial Era,2009.0,2.0,2.0,2.0,2.0,2.0,2.0,15.0,,30.0,30.0,,,,,,,5.0,6.1,1.28062,,1.0,,,,,,,,War Game,,,Hexagon Grid,,,,30.0
65200,Asteroyds,2010.0,2.0,6.0,2.0,6.0,2.0,6.0,10.0,,30.0,30.0,,,,,,3997.0,1201.0,6.33022,1.37283,5.815,2.1519,,,,,,,,Family Game,,Nicolas Fructus,,,Series: Ystari originals,,30.0
65201,Penguin,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,15.0,6.26667,0.997775,,1.0,,,,,,,,,David Parlett,,,Card Game,,(Web published),
65202,Ajateenija,2010.0,2.0,4.0,2.0,4.0,2.0,4.0,12.0,,90.0,90.0,,,,,,,3.0,6.33333,3.85861,,2.5,,,,,,,,,Raiko Puust,Raiko Puust,,,Country: Estonia,(Web published),90.0
65204,MASU,2010.0,2.0,4.0,2.0,4.0,2.0,4.0,12.0,,60.0,60.0,,,,,,,3.0,7.33333,2.0548,,,,,,,,,,,Raiko Puust,Raiko Puust,,,,,
65220,Age of Antiquity,2010.0,2.0,5.0,2.0,5.0,2.0,5.0,,,60.0,60.0,,,,,,,7.0,7.21429,0.920293,,2.6667,,,,,,,,,Lloyd Krassner,,,,,Warp Spawn Games,60.0
65225,Road Kill Rally,2010.0,3.0,6.0,3.0,6.0,3.0,6.0,12.0,,90.0,90.0,,,,,,4282.0,1000.0,6.38819,1.47116,5.7865,2.05,,,,,,,,Thematic,Daniel A. George (I),,,,,Z-Man Games,90.0
65227,MacBeth,,2.0,2.0,2.0,2.0,2.0,2.0,,,30.0,30.0,,,,,,,2.0,1.5,0.5,,,,,,,,,,Abstract Game,Christian Freeling,,,Abstract Strategy,,(Web published),
65229,Evasion,2001.0,2.0,2.0,2.0,2.0,2.0,2.0,,,20.0,20.0,,,,,,,2.0,5.75,1.75,,,,,,,,,,Abstract Game,Karl Scherer,,Point to Point Movement,Abstract Strategy,Players: Two Player Only Games,(Web published),
65231,The Game of David Goes to Greenland,1928.0,1.0,4.0,1.0,4.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,(Uncredited),,,,,Zulu Toy Manufacturing Company,
65236,Teddy's Wild Ride,2004.0,2.0,,2.0,,2.0,,,,,,,,,,,,1.0,5.5,,,2.0,,,,,,,,War Game,Matt Fritz,,Dice Rolling,,,Junior General,
65237,Fireside Football,,1.0,2.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,(Uncredited),,Roll / Spin and Move,Sports,Sports: Football / Soccer,"KUM-BAK Sports, Toys, & Games, MFG Co. Ltd",
65240,Janosch Schatzsuche,1998.0,3.0,6.0,3.0,6.0,3.0,6.0,5.0,,30.0,30.0,,,,,,,1.0,7.0,,,,,,,,,,,Children's Game,Heinz Meister,Janosch,Memory,,,Ravensburger,
65242,"Shiloh: Bloody April, 1862",2010.0,1.0,2.0,1.0,2.0,1.0,2.0,12.0,,180.0,180.0,,,,,,18028.0,32.0,6.29688,1.88273,5.51066,2.875,,,,,,,,War Game,Paul Koenig,,,,,Decision Games (I),
65243,Invasion Pearl Harbor,2010.0,1.0,2.0,1.0,2.0,1.0,2.0,12.0,,120.0,120.0,,,,,,17210.0,30.0,6.63333,1.46021,5.51439,2.3333,,,,,,,,War Game,,Larry Hoffman,,,,Decision Games (I),120.0
65244,Forbidden Island,2010.0,2.0,4.0,1.0,4.0,4.0,4.0,10.0,7.625874125874126,30.0,30.0,1.0,,,,,858.0,48175.0,6.7699,1.21026,6.67069,1.7382,1.93956043956044,,,,,,,Family Game,Matt Leacock,C. B. Canga,,,,,30.0
65262,Connect 4 (Revised Edition),2008.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,,15.0,15.0,,,,,,24233.0,743.0,5.2346,1.51885,5.40308,1.25,,,,,,,,Children's Game,(Uncredited),(Uncredited),,,,,15.0
65272,Cyrano,2010.0,4.0,9.0,4.0,9.0,4.0,9.0,8.0,,45.0,45.0,,,,,,6903.0,234.0,6.72692,1.64869,5.62849,1.3529,,,,,,,,Party Game,,Pierô,,,,,45.0
65282,Tanto Cuore,2009.0,2.0,4.0,2.0,4.0,4.0,4.0,13.0,,45.0,45.0,,,,,"68858,373281,158130,75448,232981",2060.0,2149.0,6.87898,1.57903,6.16207,2.1667,,,,,,,,Strategy Game,Masayuki Kudou,,,,,,45.0
65288,Pick-A-Part,2010.0,1.0,6.0,1.0,6.0,1.0,6.0,5.0,,20.0,20.0,,,,,,,,,,,2.0,,,,,,,,Children's Game,Martijn Althuizen,Marius Althuizen,,,,,20.0
65291,Jagger: The Strategy Jigsaw Game,1986.0,2.0,6.0,2.0,6.0,2.0,6.0,5.0,,,,,,,,,,,,,,,,,,,,,,,(Uncredited),,,,,"Paraphase, Inc.",
65308,Pastrengo,2010.0,1.0,2.0,1.0,2.0,1.0,2.0,12.0,,60.0,60.0,,,,,,,2.0,7.0,2.0,,1.0,,,,,,,,War Game,Roberto Chiavini,Giulia Canova,,,History: Italian Wars of Independence,TCS Games,60.0
65310,Ambigram,2009.0,2.0,7.0,2.0,7.0,2.0,7.0,8.0,,15.0,15.0,,,,,,,,,,,,,,,,,,,,(Uncredited),,Pattern Recognition,,,FlipScript,
65312,5cross,1989.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,,,,,,,,,,1.0,5.0,,,,,,,,,,,Abstract Game,(Uncredited),,Pattern Building,Abstract Strategy,,Custom Inventae,
65313,Napoleon's War: The 100 Days,2010.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,,60.0,60.0,,,,,,6332.0,203.0,7.15221,1.50938,5.65046,2.3256,,,,,,,,War Game,,Sean Cooke,,,,Worthington Games,60.0
65315,Kliphs,2007.0,2.0,3.0,2.0,3.0,2.0,3.0,12.0,,60.0,60.0,,,,,,,,,,,,,,,,,,,Abstract Game,Martijn Althuizen,Martijn Althuizen,Tile Placement,Abstract Strategy,,,
65316,Båtspelet Skepp O'hoj,1975.0,2.0,5.0,2.0,5.0,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,(Uncredited),,,Nautical,,Volvo Penta,
65317,Företagsspelet Kapital,1967.0,2.0,6.0,2.0,6.0,2.0,6.0,,,,,,,,,,,8.0,4.625,1.65359,,,,,,,,,,,(Uncredited),,,Economic,,,
65318,Malins munspel,1967.0,2.0,,2.0,,2.0,,,,30.0,30.0,,,,,,,2.0,2.5,0.5,,,,,,,,,,Children's Game,(Uncredited),Per Ekholm,Roll / Spin and Move,,,Sveriges Radios förlag,
65321,A Frog's Banquet,2010.0,2.0,4.0,2.0,4.0,2.0,4.0,7.0,,30.0,30.0,,,,,,,1.0,5.0,,,,,,,,,,,,Ben Boersma,Ben Boersma,,,Animals: Frogs / Toads,,
65322,Micro Machines Racing Board Game,1989.0,1.0,6.0,1.0,6.0,1.0,6.0,5.0,,30.0,30.0,,,,,,,3.0,8.16667,1.17851,,,,,,,,,,,(Uncredited),,Modular Board,Racing,Sports: Auto Racing,International Games,
65333,Das Magische Labyrinth Kartenspiel,2010.0,2.0,4.0,2.0,4.0,2.0,4.0,6.0,,15.0,15.0,,,,,,18449.0,66.0,5.74803,1.46819,5.50861,1.0,,,,,,,,Children's Game,Dirk Baumann,Rolf Vogt,Set Collection,,Versions & Editions: Card Versions of Non-Card Games,,15.0
65334,Flash Duel,2010.0,2.0,2.0,2.0,2.0,2.0,2.0,,,5.0,5.0,,,,,,6611.0,345.0,6.55901,1.75774,5.63907,1.4894,,,,,,,,Family Game,David Sirlin,,,,,Sirlin Games,
65335,Ampparin Eskari Kellonajat,2010.0,2.0,4.0,2.0,4.0,2.0,4.0,4.0,,15.0,15.0,,,,,,,4.0,3.875,0.216506,,,,,,,,,,Children's Game,(Uncredited),,,,Series: Let's Learn... (Tactic),Tactic,
65336,Ampparin Eskari Kirjaimet ja sanat,2010.0,2.0,4.0,2.0,4.0,2.0,4.0,4.0,,15.0,15.0,,,,,,,3.0,4.33333,0.471405,,,,,,,,,,Children's Game,(Uncredited),,Stock Holding,,Series: Let's Learn... (Tactic),Tactic,
65338,Ampparin Eskari Eläimet,2010.0,2.0,4.0,2.0,4.0,2.0,4.0,4.0,,15.0,15.0,,,,,,,4.0,5.25,2.94746,,1.0,,,,,,,,Children's Game,(Uncredited),,,,Series: Let's Learn... (Tactic),Tactic,15.0
65339,Ampparin eskari: Numerot ja laskeminen,2010.0,2.0,4.0,2.0,4.0,2.0,4.0,4.0,,15.0,15.0,,,,,,,1.0,5.0,,,1.0,,,,,,,,Children's Game,(Uncredited),,Tile Placement,,Series: Let's Learn... (Tactic),Tactic,15.0
65340,Tenavataiturit,2010.0,2.0,4.0,2.0,4.0,2.0,4.0,5.0,,30.0,30.0,,,,,,,,,,,,,,,,,,,Children's Game,(Uncredited),,Acting,,,Tactic,
65341,Lexico Junior Suomi: Englanti,2010.0,2.0,,2.0,,2.0,,7.0,,15.0,15.0,,,,,,,4.0,4.5,0.5,,,,,,,,,,Children's Game,(Uncredited),,Tile Placement,,Series: Lexico (Tactic),Tactic,
65343,Hännänheiluttajat,2010.0,2.0,,2.0,,2.0,,8.0,,20.0,20.0,,,,,,,5.0,2.5,0.774597,,,,,,,,,,Children's Game,(Uncredited),,Tile Placement,,,Tactic,
65354,"Murder, Mystery & Chocolate: The Game",2009.0,2.0,6.0,2.0,6.0,2.0,6.0,12.0,,30.0,30.0,,,,,,,1.0,8.0,,,,,,,,,,,,(Uncredited),,,Murder/Mystery,Theme: Food / Cooking,(Unknown),
65358,Kreiselspiel,,2.0,4.0,2.0,4.0,2.0,4.0,4.0,,,,,,,,,,2.0,3.0,,,,,,,,,,,Children's Game,(Uncredited),(Uncredited),Hand Management,Children's Game,,,
65359,Super Rock Paper Scissors,2010.0,2.0,20.0,2.0,20.0,2.0,20.0,5.0,,15.0,15.0,,,,,,,6.0,6.35,0.738805,,1.0,,,,,,,,,Martin Boisselle,,Rock-Paper-Scissors,,,(Unknown),15.0
